symbol,trade_id,entry_time,exit_time,duration_days,entry_price,exit_price,stop_loss,sl_distance_pct,atr_at_entry,direction,exit_reason,gross_return_pct,net_return_pct,is_win,m_ready,m_direction,m_compressed,m_mba_low,m_mba_high,m_continuity,w_ready,w_direction,w_compressed,w_mba_low,w_mba_high,w_continuity,d_ready,d_direction,d_compressed,d_mba_low,d_mba_high,d_continuity,alignment_summary,equity_before,equity_after,btc_regime
EURGBPm,11,2024-12-02,2025-04-01,120,0.82936,0.83531,0.84093143,1.4,0.00385714,bearish,direction_flip,-0.7174,-0.7274,False,True,bearish,True,0.826,0.842,2,True,bearish,True,0.83,0.8365,2,True,bearish,True,0.8305,0.8323,1,[V3:balance_aligned] READY (BEARISH),0.945113,0.938238,
EURGBPm,12,2025-05-01,2025-05-27,26,0.85021,0.83884,0.86699929,1.97,0.00559643,bearish,direction_flip,1.3373,1.3273,True,True,bearish,True,0.85,0.863,1,True,bearish,True,0.851,0.8625,3,True,bearish,True,0.8483,0.8538,1,[V3:balance_aligned] READY (BEARISH),0.938238,0.950692,
EURGBPm,13,2025-10-28,2025-11-25,28,0.87784,0.87875,0.866875,1.25,0.003655,bullish,direction_flip,0.1037,0.0937,True,True,bullish,True,0.8655,0.8815,1,True,bullish,True,0.867,0.8748,1,True,bullish,True,0.871,0.8733,1,[V3:balance_aligned] READY (BULLISH),0.950692,0.951582,
EURGBPm,14,2025-12-22,2026-02-23,63,0.87331,0.87426,0.88340071,1.16,0.00336357,bearish,end_of_backtest,-0.1088,-0.1188,False,True,bearish,True,0.874,0.8865,1,True,bearish,True,0.8752,0.8782,1,True,bearish,True,0.8753,0.8761,1,[V3:balance_aligned] READY (BEARISH),0.951582,0.950452,
EURJPYm,1,2021-07-27,2021-09-28,63,129.79,130.325,127.51214286,1.76,0.75928571,bullish,direction_flip,0.4122,0.4022,True,True,bullish,True,128.6,131.9,1,True,bullish,True,128.6,130.3,1,True,bullish,True,129.35,130.2,1,[V3:balance_aligned] READY (BULLISH),1.0,1.004022,
EURJPYm,2,2022-08-31,2022-11-29,90,139.856,143.234,135.57371429,3.06,1.42742857,bullish,direction_flip,2.4153,2.4053,True,True,bullish,True,133.5,140.8,1,True,bullish,True,135.8,137.7,1,True,bullish,True,138.25,139.2,1,[V3:balance_aligned] READY (BULLISH),1.004022,1.028172,
EURJPYm,3,2022-12-01,2023-01-31,61,142.277,141.304,146.53185714,2.99,1.41828571,bearish,direction_flip,0.6839,0.6739,True,True,bearish,True,140.8,147.0,2,True,bearish,True,143.6,146.1,3,True,bearish,True,143.3,143.8,1,[V3:balance_aligned] READY (BEARISH),1.028172,1.035101,
EURJPYm,4,2023-02-09,2023-05-30,110,141.232,150.013,137.32942857,2.76,1.30085714,bullish,direction_flip,6.2174,6.2074,True,True,bullish,True,138.8,141.8,1,True,bullish,True,139.9,142.3,2,True,bullish,True,140.5,140.9,1,[V3:balance_aligned] READY (BULLISH),1.035101,1.099354,
EURJPYm,5,2024-10-14,2025-01-28,106,163.322,162.198,157.64407143,3.48,1.89264286,bullish,direction_flip,-0.6882,-0.6982,False,True,bullish,True,157.8,162.5,1,True,bullish,True,162.35,163.3,1,True,bullish,True,162.3,163.4,2,[V3:balance_aligned] READY (BULLISH),1.099354,1.091678,
EURJPYm,6,2025-02-26,2025-04-29,62,156.135,161.963,161.02264286,3.13,1.62921429,bearish,direction_flip,-3.7327,-3.7427,False,True,bearish,True,154.8,161.2,1,True,bearish,True,155.8,159.8,1,True,bearish,True,156.25,158.0,1,[V3:balance_aligned] READY (BEARISH),1.091678,1.05082,
EURJPYm,7,2025-05-07,2025-07-29,83,162.603,171.431,158.89885714,2.28,1.23471429,bullish,direction_flip,5.4292,5.4192,True,True,bullish,True,159.2,164.5,1,True,bullish,True,161.8,163.5,1,True,bullish,True,161.6,162.95,1,[V3:balance_aligned] READY (BULLISH),1.05082,1.107766,
EURJPYm,8,2025-09-05,2026-02-23,171,172.69,182.628,170.13935714,1.48,0.85021429,bullish,end_of_backtest,5.7548,5.7448,True,True,bullish,True,169.8,173.0,2,True,bullish,True,171.1,172.65,1,True,bullish,True,172.45,173.2,2,[V3:balance_aligned] READY (BULLISH),1.107766,1.171405,
EURAUDm,1,2021-10-05,2022-03-29,175,1.59097,1.47587,1.62777357,2.31,0.01226786,bearish,direction_flip,7.2346,7.2246,True,True,bearish,True,1.591,1.623,2,True,bearish,True,1.594,1.618,1,True,bearish,True,1.591,1.601,2,[V3:balance_aligned] READY (BEARISH),1.0,1.072246,
EURAUDm,2,2022-06-01,2022-06-28,27,1.48508,1.52409,1.52576643,2.74,0.01356214,bearish,direction_flip,-2.6268,-2.6368,False,True,bearish,True,1.46,1.528,1,True,bearish,True,1.488,1.52,1,True,bearish,True,1.4875,1.499,1,[V3:balance_aligned] READY (BEARISH),1.072246,1.043973,
